,Hotel Image,Hotel Name,Tipe Properti,City,Address,Hotel Rating,Min,Max,Lattitute,Longitude,Map Link,Hotel Link
367,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/f9660f4a-02ea-48a5-8fec-c4a3d27da8fa-1615543567185-ec231c2311ef232ff4ab3a6598017c98.jpg,OYO 1199 Orienchi Room Near RSU Kecamatan Taman Sari,Hotel,Taman Sari Jakarta Barat,Jalan Mangga Besar No.5N. Mangga Besar. Tamansari. RT.5/RW.6. Mangga Besar. Kec. Taman Sari. Kota Jakarta Barat. Daerah Khusus Ibukota Jakarta 11180. Indonesia. Jakarta,3.7,135095,182111,-6.149587,106.818341,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.148587,106.818341&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.149587,106.818341",https://www.tiket.com/hotel/indonesia/oyo-1199-orienchi-room-near-rsu-kecamatan-taman-sari-412001639860337060?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
368,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/02/44b820fa-5f3c-4a1b-9933-b7bed7893780-1601579288859-31898f87898a9bb95c225a24d2474efa.jpg,Hotel 55,Hotel,Taman Sari Jakarta Barat,Jl Pangeran jayakarta No 8 Blok E No 1.Jl Pangeran Jayakarta No 8 Blok E No 1,3.8,158000,544192,-6.14062945339908,106.822611093521,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.139629453399079,106.822611093521&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.14062945339908,106.822611093521",https://www.tiket.com/hotel/indonesia/hotel-55-506001655655570029?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
369,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/38ff6ec1-e1e7-48f6-b08d-f9422554ca86-1604136022847-7e91c280f9990217021367a3402dfacf.jpg,RedDoorz Plus near Ancol,Hotel,Pademangan Jakarta Utara,JL RE MARTADINATA No.2. RT.6/RW.4. Ancol. Pademangan. North Jakarta City. Jakarta,4.0,319069,319069,-6.1307959,106.832495,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.1297958999999995,106.832495&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.1307959,106.832495",https://www.tiket.com/hotel/indonesia/reddoorz-plus-near-ancol-208001565691308047?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
370,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/db89f3a5-46fa-4fb1-912f-dc46d10f211e-1604139640149-9ecf3871f223df9c27b811d084b00002.jpg,Stay Inn Hostel Jakarta,Hostel,Gambir Jakarta Pusat,Jalan Hayam Wuruk No.1,4.2,239998,239998,-6.165911,106.821461,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.164911,106.821461&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.165911,106.821461",https://www.tiket.com/hotel/indonesia/stay-inn-hostel-jakarta-209001568715307737?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
371,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/c3883033-c692-4794-8963-db670e8fc6e8-1615564088515-e4f3b2b16b9a582e34ff65b33b78cbc2.jpg,RedDoorz near Kota Tua 2,Hotel,Tambora Jakarta Barat,Jl. Tiang Bendera I No.81b. RT.5/RW.3. Roa Malaka. Kec. Tambora. Kota Jakarta Barat. Daerah Khusus Ibukota Jakarta 11230. Indonesia,3.6,145589,279300,-6.133621,106.808409,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.132620999999999,106.808409&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.133621,106.808409",https://www.tiket.com/hotel/indonesia/reddoorz-near-kota-tua-2-412001639108010495?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
372,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/16/2132e7fb-92a0-4776-9d24-79fed9b1a9df-1618572925722-39c444d51a40b9b8691beee9d74f6c32.jpg,Heritel Urban Hostel,Hostel,Taman Sari Jakarta Barat,Jl. Kunir No.37. RT.7/RW.7. Pinangsia. Kec. Taman Sari. Kota Jakarta Barat. Daerah Khusus Ibukota Jakarta 11110. Indonesia,4.1,300000,400000,-6.133468,106.814519,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.132467999999999,106.814519&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.133468,106.814519",https://www.tiket.com/hotel/indonesia/heritel-urban-hostel-412001639107534903?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
373,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/09/10/b4574ef7-2e30-4d1a-ba25-ad94f7b926c7-1662809715395-8290e5ceadbdcad82b8d97d944f45307.jpg,Madu Inn Hotel,Hotel,Taman Sari Jakarta Barat,Jl. Madu No. 36 (Mangga Besar I) Jakarta Barat,3.8,245000,323000,-6.144152,106.819351,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.143152,106.819351&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.144152,106.819351",https://www.tiket.com/hotel/indonesia/madu-inn-hotel-306001593161288663?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
374,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/07/07/fd075c81-5190-46d6-9632-fb4219846fb6-1625637915576-68b5a828576c02f17ddc7fd961bd242c.jpg,Grace Residences Glodok,Hotel,Tambora Jakarta Barat,Jl. Toko Tiga Seberang No.33. RT.13/RW.2. Glodok. Kec. Taman Sari. Kota Jakarta Barat. Daerah Khusus Ibukota Jakarta 11120,4.1,131305,156312,-6.141619,106.811137,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.140619,106.811137&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.141619,106.811137",https://www.tiket.com/hotel/indonesia/grace-residences-glodok-412001639107477014?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
375,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/09/c44e0dd1-0d88-4481-bd0d-aab1f57dd3ac-1641738918329-c0ae65c17484bb753444b1e0db724f90.jpg,Senyaman Hotel RedPartner,Hotel,Tambora Jakarta Barat,Jl. Tiang Bendera I No.67. RT.5/RW.3. Roa Malaka. Kec. Tambora. Kota Jakarta Barat. Daerah Khusus Ibukota Jakarta 11230. Indonesia,5.0,171990,338918,-6.13409,106.808434,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.133089999999999,106.808434&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.13409,106.808434",https://www.tiket.com/hotel/indonesia/senyaman-hotel-redpartner-502001644471936133?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
376,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/09/28/02ed2bcb-8948-4485-8a1f-8512a7a7230e-1632769518375-740df939b8194d7fae5ad256903cd06d.jpg,Hotel Mutiara Kota Tua,Hotel,Taman Sari Jakarta Barat,jl pintu besar selatan No.71-71A,4.0,177888,177888,-6.14063163420201,106.814256229003,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.13963163420201,106.814256229003&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.14063163420201,106.814256229003",https://www.tiket.com/hotel/indonesia/hotel-mutiara-kota-tua-506001654224068491?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
377,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/18/6b818f83-404b-4904-aba7-3405124fd2d2-1616072566998-c4c47f102504d5254e71be433da1d99c.jpg,Nusalink Antoni Near Hayam Wuruk,Hotel,Taman Sari Jakarta Barat,Jl. Hayam Wuruk No.111 F-G. Jakarta Barat. Daerah Khusus Ibukota Jakarta. Indonesia,Belum ada rating,273999,466840,-6.150943,106.817602,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.1499429999999995,106.817602&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.150943,106.817602",https://www.tiket.com/hotel/indonesia/nusalink-antoni-near-hayam-wuruk-412001639107843924?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
378,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/03/c3653c0d-e11a-4dea-b5d2-1f98f3907a80-1659498329239-f112c8bd60e5fcf72f8785ffb7a7ea43.jpg,Urbanview Hotel Casa Kota Mangga Besar,Hotel,Taman Sari Jakarta Barat,Jl. Mangga Besar 1. Mangga Besar. Kec. Taman Sari. Kota Jakarta Barat. Daerah Khusus Ibukota Jakarta 11180. Indonesia,4.5,187472,262080,-6.148673,106.818488,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.147672999999999,106.818488&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.148673,106.818488",https://www.tiket.com/hotel/indonesia/urbanview-hotel-casa-kota-mangga-besar-509001662048999389?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
379,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/02/27/0d39e500-3431-413d-b4ff-edf0dea717a6-1645896060765-24805fa6ab552215ff9809a8984f89f0.jpg,New Purri Melati Hotel RedPartner,Hotel,Tambora Jakarta Barat,'Jalan tiang bendera 1 no.67' 'Jalan Tiang Bendera I. No.67. Roa Malaka. Kecamatan Tambora',Belum ada rating,131957,256838,-6.134160041809082,106.80815887451172,"https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyB67q8ThLbgVsPCbfRoWQSEusBjpnj8Bus&center=-6.133160041809082,106.80815887451172&zoom=15&size=560x130&maptype=roadmap&markers=|icon:https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/original/tix-hotel/static/2021/01/04/bdfe4915-e5ba-49b3-af26-d83965625530-1609757621407-783f2d783ff4034d48e4bd9f9ff91bff.png|-6.134160041809082,106.80815887451172",https://www.tiket.com/hotel/indonesia/new-purri-melati-hotel-redpartner-506001654519267384?checkin=2022-10-11&checkout=2022-10-12&room=1&adult=2&soldOut=false
